sigmoid,1000000,40,0.6,10,[25, 10],34.197,0.045,4380,10290,3285,2045,26.65,model.pickle #
sigmoid,1000000,40,0.7,10,[25, 10],34.003,0.042,5871,9655,1794,2680,22.37,model.pickle #
sigmoid,1000000,50,0.6,10,[25, 10],30.341,0.04,4389,10280,3276,2055,26.66,model.pickle #
sigmoid,1000000,50,0.7,15,[25, 10],50.258,0.254,5876,9913,1789,2422,21.05,model.pickle #
sigmoid,1000000,50,0.7,15,[25, 10],46.365,0.265,5126,11104,576,3194,18.85,model.pickle #
sigmoid,100000,50,0.7,15,[25, 10],4.786,0.036,412,13968,5290,330,28.1,model.pickle #
sigmoid,5000000,40,0.7,15,[25, 10],51.72,0.033,5111,11120,591,3178,18.84,model.pickle #
sigmoid,5000000,40,0.8,15,[25, 10],53.032,0.059,5130,11131,572,3167,18.7,model.pickle #
sigmoid,5000000,40,0.8,5,[25, 10],17.39,0.031,5130,11051,572,3247,19.09,model.pickle #
sigmoid,10000000,40,0.8,10,[25, 10],33.54,0.045,5099,11192,603,3106,18.55,model.pickle #
sigmoid,10000000,40,0.8,20,[25, 10],67.66,0.04,5167,11078,535,3220,18.77,model.pickle #
sigmoid,10000000,100,0.8,10,[25, 10],23.468,0.045,5148,11104,554,3194,18.74,model.pickle #
sigmoid,10000000,100,0.9,10,[25, 10],23.281,0.064,5277,10867,425,3431,19.28,model.pickle #
sigmoid,10000000,100,0.9,10,[25],16.76,0.276,5195,10950,507,3348,19.27,model.pickle #
sigmoid,10000000,100,1.4,10,[25],16.304,0.039,5283,10670,419,3628,20.23,model.pickle #
sigmoid,10000000,100,14.0,10,[25],17.112,0.038,5040,10916,662,3382,20.22,model.pickle #
sigmoid,5000000,100,10.0,15,[25],25.313,0.036,5063,10824,639,3474,20.57,model.pickle #
sigmoid,5000000,100,10.0,15,[30, 15, 5],49.983,0.047,5203,10917,499,3381,19.4,model.pickle #
sigmoid,5000000,100,10.0,15,[5, 30, 15],51.244,0.215,5279,10251,423,4047,22.35,model.pickle #
sigmoid,5000000,100,10.0,15,[5, 30, 4],42.255,0.048,5271,9626,431,4672,25.52,model.pickle #
sigmoid,5000000,100,10.0,15,[5, 30, 20],52.953,0.06,4966,10629,736,3669,22.02,model.pickle #
sigmoid,5000000,100,10.0,15,[5, 40, 20],59.362,0.068,5339,9816,363,4482,24.23,model.pickle #
sigmoid,5000000,100,10.0,15,[40],33.561,0.051,5263,10659,439,3639,20.39,model.pickle #
